submission_id,team,cell_id,cell,assay_id,assay,bootstraip_id,mse,gwcorr,gwspear,mseprom,msegene,mseenh,msevar,mse1obs,mse1imp
1030019,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M29,H3K9me3,7,0.5441215563,0.1066636844,0.09439908391,0.5464885521,0.5234765713,0.5221400411,30.50291409,38.12709882,2.281690673
1030019,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M29,H3K9me3,8,0.5483992165,0.1108531872,0.08997076227,0.5631675576,0.5306180112,0.5513667039,31.66100759,38.19126663,2.477708455
1030019,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M29,H3K9me3,9,0.531447445,0.1081879946,0.09364469358,0.5456038115,0.5198462931,0.5404720754,30.01774116,37.01162812,2.326308035
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,0,0.5480787369,0.06455950912,0.1651356622,0.5455134837,0.5196403704,0.568295015,31.47740272,38.77507369,0.3855052354
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,1,0.5145202362,0.0678217188,0.157928168,0.5245786137,0.4660464486,0.5343958489,30.11660419,36.22878488,0.4038413694
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,2,0.5601381167,0.06524811221,0.1628150779,0.546824858,0.5403897789,0.5482219897,31.99662236,39.42312838,0.3712869368
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,3,0.5554956964,0.06545401367,0.1589706784,0.5671506774,0.5256038037,0.5542207337,31.57373431,38.9329647,0.3783783703
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,4,0.5466380503,0.06813064721,0.1610840415,0.5598096589,0.5275555135,0.560879719,31.87958052,38.64069636,0.3776459491
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,5,0.5480642614,0.06830403388,0.1623548797,0.5588954574,0.5309009803,0.5602957039,31.79492461,38.88948975,0.3862089998
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,6,0.5290316416,0.06813362174,0.1589107989,0.5499668197,0.5191808768,0.4638531899,24.46750166,37.0771534,0.382271358
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,7,0.5603962093,0.06375429138,0.1663941452,0.5618968962,0.5352995657,0.5289673182,31.28948572,39.61499012,0.3996903097
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,8,0.5657718327,0.06830276978,0.1672018913,0.5792991517,0.5430756922,0.5592826318,32.48537197,39.68611655,0.3980256267
1031019,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M29,H3K9me3,9,0.5474916553,0.06630783788,0.162991891,0.5608115332,0.5312957525,0.5477442174,30.74136356,38.48508977,0.4154512137
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,0,0.5229672523,0.2289909344,0.06360842453,0.5122447682,0.4939777485,0.5593728935,29.74378887,36.57562377,10.16086128
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,1,0.4945829077,0.2048379345,0.05460945359,0.4980612414,0.4497152048,0.5297163985,28.74549754,34.51382802,7.76856138
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,2,0.5347377338,0.2264837283,0.06783221091,0.5136965957,0.5143233062,0.5403339641,30.23943271,37.2489752,10.13296879
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,3,0.530394727,0.2250129094,0.06469371397,0.535234274,0.5010037119,0.5466430049,29.85284656,36.78786167,10.10170667
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,4,0.5232895175,0.2175706681,0.07041486233,0.5297272101,0.503788617,0.5538352374,30.22158868,36.64773457,9.804476291
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,5,0.5225402281,0.2265662941,0.06281709801,0.5269761438,0.5052244252,0.5519455099,30.07251965,36.72563617,10.23331288
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,6,0.5057480716,0.2187881119,0.06606583564,0.5207301135,0.4947106417,0.4577943245,22.87273314,35.08320017,9.855895941
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,7,0.5351885958,0.2266121889,0.06798566661,0.5314192836,0.5096237707,0.5204684325,29.56468645,37.43104445,10.25011361
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,8,0.5399529749,0.2258086935,0.07812828039,0.5452412031,0.5171089472,0.5511151768,30.72925525,37.51436621,10.45578403
1040019,LiPingChun,C17,H1-hESC,M29,H3K9me3,9,0.5229947687,0.2261863153,0.05929765158,0.5299506102,0.5061623104,0.5404495732,29.20060412,36.39020199,10.46326232
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,0,0.8844803509,0.1832789481,0.09778043476,1.231961163,0.8771945075,0.8848840705,80.56893943,35.59769508,31.52551082
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,1,0.8162768805,0.1739011005,0.0939669444,0.997494469,0.7695975568,0.8251126821,69.6597571,33.41167948,27.49106535
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,2,0.897794882,0.1833056819,0.09719688426,1.219200256,0.8990081203,0.8542486223,85.4005136,36.41383993,32.05536867
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,3,0.8898382571,0.1841655467,0.09784700169,1.235547057,0.8769008115,0.8620733675,84.27042278,35.78023861,31.69217322
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,4,0.8750715925,0.1816840712,0.09577461677,1.172892734,0.8526364211,0.8672711102,84.66259493,35.75732156,30.86397889
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,5,0.8758737855,0.1842568427,0.09574198357,1.23910561,0.8891439714,0.8649274345,84.18541287,35.8594361,31.07349704
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,6,0.8580247192,0.182087154,0.09504343101,1.19429782,0.868706816,0.720918669,76.00048196,34.50058936,30.58790095
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,7,0.8952808861,0.1814834422,0.09749636948,1.200105175,0.8865456994,0.8520035757,84.05535325,36.49371534,31.49203889
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,8,0.9031729868,0.1845136191,0.09653633,1.267696347,0.8997642312,0.8600705963,85.47025068,36.59805324,32.22299181
1050019,MLeipzig,C17,H1-hESC,M29,H3K9me3,9,0.8561318678,0.1830797822,0.09717071026,1.199777901,0.883425816,0.8398782087,67.07235601,34.19563957,28.89175757
1060019,noml,C17,H1-hESC,M29,H3K9me3,0,0.652661246,0.2207839411,0.1234399733,0.6391268901,0.6189366724,0.6841407657,26.71292712,30.80940749,12.99526103
1060019,noml,C17,H1-hESC,M29,H3K9me3,1,0.6236113657,0.2118000715,0.1188387978,0.6230542686,0.5779273357,0.6546830067,26.16496833,29.13610471,12.1601845
1060019,noml,C17,H1-hESC,M29,H3K9me3,2,0.6625082763,0.2184090054,0.1212472357,0.6382821057,0.6380292989,0.6703179786,27.20053531,31.59404843,13.08671224
1060019,noml,C17,H1-hESC,M29,H3K9me3,3,0.658461851,0.2172196728,0.121103429,0.6591650403,0.6254430527,0.6751754921,26.856478,31.25010785,12.45873268
1060019,noml,C17,H1-hESC,M29,H3K9me3,4,0.6504065751,0.2160764243,0.1199480761,0.6543989753,0.6283194086,0.6798466426,27.24765793,31.04927231,12.45193376
1060019,noml,C17,H1-hESC,M29,H3K9me3,5,0.6501651117,0.2186330376,0.1202426974,0.6540817202,0.6296202364,0.6755215805,27.08065688,31.14366249,12.55587322
1060019,noml,C17,H1-hESC,M29,H3K9me3,6,0.6335737495,0.2189189986,0.1196369967,0.6426335598,0.6204537207,0.5969616313,20.48006582,29.54014256,12.33745952
1060019,noml,C17,H1-hESC,M29,H3K9me3,7,0.6650233278,0.2188555821,0.1235682485,0.6565267546,0.6337767451,0.6537269919,26.51848223,31.66265296,13.15006679
1060019,noml,C17,H1-hESC,M29,H3K9me3,8,0.6622907256,0.2216817943,0.1216777651,0.6660449312,0.6380558507,0.6771439992,27.61588615,31.75752386,12.61623556
1060019,noml,C17,H1-hESC,M29,H3K9me3,9,0.650158868,0.2200716191,0.1234423194,0.6525876472,0.6285477586,0.6660807889,26.25924472,30.66897726,12.52620398
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,0,0.4385014052,0.3869650739,0.1410496555,0.8231206278,0.6528405851,1.249745393,16.08798127,18.43397147,8.431823028
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,1,0.4414424514,0.3855079303,0.1396545604,0.8162007107,0.6631325882,1.265931642,17.11974912,18.45076275,8.581776606
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,2,0.4618591136,0.3928463374,0.1476349217,0.8406562671,0.6933190384,1.327943841,17.92819382,19.4717375,9.047330806
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,3,0.4725875105,0.3926615261,0.1531677446,0.8476682566,0.6988973336,1.336669075,17.80857676,19.67997673,9.262912339
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,4,0.4567793143,0.3921906814,0.1452873562,0.8241006235,0.6850513575,1.315592632,17.90457774,19.1759535,8.955770835
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,5,0.4559438758,0.392188926,0.1435195328,0.8322339258,0.6851819468,1.330979987,17.96473661,19.15245449,8.989224876
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,6,0.455020594,0.3925681671,0.1442979088,0.8354295341,0.6854136105,1.308589204,17.45536059,19.10578679,8.86568883
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,7,0.4502349901,0.3880635401,0.1456328257,0.8148226255,0.668096317,1.284822133,17.68974735,18.94627433,8.856768987
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,8,0.4674606382,0.3917015707,0.1472987993,0.8492421731,0.6901944249,1.304387112,17.75673186,19.51856409,9.090801589
1000039,BrokenNodes,C17,H1-hESC,M32,H4K20me1,9,0.4383482795,0.3851727072,0.1400817919,0.7997467592,0.652856455,1.279153366,16.60001037,17.93478537,8.489400974
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,0,0.4347645543,0.3760310807,0.1211808104,0.8150115138,0.6451859553,1.227803055,14.43683813,18.7210525,7.543740495
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,1,0.4365005523,0.3753365787,0.1194828295,0.8074707947,0.6534896038,1.241475148,15.05880164,18.69014476,7.60856791
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,2,0.456607258,0.3830448964,0.1274948254,0.8304894674,0.6832227575,1.301011609,15.80974189,19.73206404,8.009026518
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,3,0.4668911733,0.3830583608,0.1333926182,0.837742136,0.6885305347,1.309247061,15.65469326,19.94247883,8.193335639
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,4,0.4515105164,0.3825040813,0.1253991623,0.8152050578,0.6750361066,1.286944354,15.76556163,19.42924357,7.937764478
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,5,0.4507058185,0.382281704,0.1233853923,0.8231961,0.6751000351,1.304102276,15.81068561,19.39903971,7.956938148
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,6,0.4497766302,0.3827390101,0.1244561672,0.8246759539,0.6752427727,1.282529304,15.35644645,19.36090058,7.840843183
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,7,0.4454346758,0.3775194175,0.1258246977,0.8056053697,0.6587479141,1.258503577,15.55600246,19.1868262,7.859118695
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,8,0.4627045792,0.3813525684,0.1269438668,0.8414031514,0.6810127954,1.276798384,15.67380198,19.77883874,8.062143064
1010091,ENCODE_DCC_Imputes,C17,H1-hESC,M32,H4K20me1,9,0.433842998,0.3746247379,0.1201828407,0.7901931288,0.6439672826,1.252581761,14.62589753,18.17952386,7.545007114
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,0,0.4347645552,0.3760310764,0.1211808075,0.8150115156,0.6451859564,1.227803057,14.43683806,18.72105258,7.543740464
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,1,0.4365005531,0.3753365745,0.1194828285,0.8074707961,0.6534896049,1.24147515,15.05880155,18.69014485,7.608567874
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,2,0.4566072589,0.3830448923,0.1274948281,0.8304894689,0.6832227587,1.301011611,15.8097418,19.73206412,8.009030988
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,3,0.4668911742,0.3830583567,0.1333926203,0.8377421378,0.6885305358,1.309247063,15.65469318,19.94247892,8.193348449
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,4,0.4515105172,0.3825040772,0.1253991576,0.8152050595,0.6750361078,1.286944356,15.76556155,19.42924366,7.937764443
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,5,0.4507058194,0.3822816997,0.1233853855,0.8231961018,0.6751000363,1.304102278,15.81068551,19.3990398,7.956938113
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,6,0.449776631,0.3827390059,0.1244561693,0.8246759555,0.6752427739,1.282529306,15.35644638,19.36090067,7.840842253
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,7,0.4454346766,0.3775194135,0.1258246985,0.8056053712,0.6587479151,1.258503579,15.55600236,19.18682628,7.859121011
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,8,0.4627045802,0.3813525643,0.1269438668,0.8414031533,0.6810127967,1.276798386,15.6738019,19.77883883,8.062143029
1020091,Hongyang_Li_and_Yuanfang_Guan,C17,H1-hESC,M32,H4K20me1,9,0.4338429989,0.3746247337,0.1201828447,0.7901931303,0.6439672837,1.252581763,14.62589745,18.17952394,7.545005906
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,0,0.4885996616,0.173740379,0.1354344189,0.9401421888,0.7048533456,1.360721787,15.59919371,23.88255901,1.239515945
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,1,0.4867542214,0.1763317948,0.1323194505,0.9267845701,0.7071254523,1.353421195,14.91507318,23.68096436,1.242457937
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,2,0.5114963039,0.1770986322,0.1396013913,0.9592026843,0.7455013599,1.430733161,16.34050462,25.31736437,1.272936088
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,3,0.5208647016,0.1772805861,0.1409431292,0.9657878247,0.7491046109,1.443028609,16.06614909,25.65370327,1.273721941
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,4,0.5054621708,0.1784591733,0.1371802418,0.9420242189,0.7358492363,1.406623738,16.1119969,24.84085434,1.260448407
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,5,0.5037511946,0.1789479451,0.136600742,0.9487604458,0.7340628063,1.435825014,16.07980982,24.79137805,1.267195931
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,6,0.5038668414,0.1787100526,0.1361935625,0.950384284,0.7358487653,1.409405066,15.78652774,24.74568188,1.261633193
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,7,0.4976445151,0.1743189274,0.1389293466,0.9147739484,0.715659483,1.38104096,15.88645871,24.45198023,1.255571545
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,8,0.5161677003,0.1779160594,0.1393947785,0.9692851468,0.7416873971,1.39979155,16.07844848,25.34850242,1.274480598
1030091,KKT-ENCODE-Impute-model_1,C17,H1-hESC,M32,H4K20me1,9,0.485646375,0.1737419234,0.1332264958,0.9082052207,0.6996313311,1.375336707,14.828557,23.03298071,1.229354325
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,0,0.4691828268,0.1524839158,0.2851262664,0.9661465847,0.7129525016,1.451579922,16.53297887,26.01406031,1.705744999
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,1,0.4684037103,0.1512006746,0.2754649936,0.9520668291,0.7162345174,1.447677836,15.80342669,25.79660202,1.635698219
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,2,0.4955174688,0.1535647916,0.2869240132,0.9884759143,0.7591568194,1.532142007,17.31799205,27.53563614,1.677000338
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,3,0.5062039678,0.1539148721,0.2863818588,0.9957907863,0.7634346856,1.546038863,17.04310866,27.89243102,1.677116027
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,4,0.4894212325,0.1535192206,0.2809750942,0.9699690187,0.7487105528,1.507078321,17.08175381,27.03709328,1.653069445
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,5,0.4876422861,0.1540208136,0.2815512571,0.9766662583,0.7466309328,1.539403052,17.04994935,26.98404924,1.692877452
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,6,0.487909527,0.1538363287,0.2795989098,0.9787711566,0.7489180243,1.510074091,16.74507632,26.93236775,1.700101622
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,7,0.4793719254,0.1537215287,0.2907753574,0.9393834543,0.7252174538,1.475204257,16.83165435,26.60928026,1.692360629
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,8,0.5012621447,0.153545421,0.2856679927,0.9999999532,0.754925411,1.499299701,17.04852515,27.56002372,1.69589341
1031091,KKT-ENCODE-Impute-model_2,C17,H1-hESC,M32,H4K20me1,9,0.4661271202,0.1513301758,0.2779316356,0.9298359831,0.7071299029,1.466864389,15.72967384,25.11030699,1.720987386
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,0,0.4424040241,0.3337348337,0.1470629396,0.8930801684,0.6703185597,1.354045664,15.26988558,24.38657905,6.055220411
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,1,0.4420709893,0.3295017686,0.1531477442,0.8806542525,0.6740776593,1.35222508,14.60876589,24.19276598,5.779962203
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,2,0.466691932,0.3379780408,0.1675860363,0.9123782055,0.7121933425,1.42484263,15.95984645,25.76394447,6.420985403
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,3,0.477038929,0.3355704933,0.158202961,0.9188979452,0.7162284025,1.43665114,15.67615654,26.0753049,6.416756788
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,4,0.4610835845,0.337210085,0.1690268427,0.8950086828,0.7026591308,1.401037968,15.73034487,25.29903071,6.326268158
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,5,0.4588979954,0.338614134,0.1641129752,0.9011619398,0.7000838737,1.427657546,15.68633539,25.22495567,6.354260229
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,6,0.4592701332,0.3395612945,0.1680051282,0.9024523178,0.7023833127,1.402322299,15.39203769,25.18077388,6.303711624
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,7,0.4519211234,0.3331407533,0.1624053319,0.8690528329,0.681442502,1.373653927,15.51350541,24.92079478,6.123205392
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,8,0.4726880355,0.3346067626,0.1872902097,0.9250477113,0.7084025795,1.393327629,15.703425,25.77846137,6.394280484
1040091,LiPingChun,C17,H1-hESC,M32,H4K20me1,9,0.4400031353,0.3294504191,0.1490822521,0.8611333225,0.6655271199,1.366941088,14.50312686,23.55803475,5.906606868
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,0,0.6820872903,0.2694633141,0.08255078839,1.162026501,1.040145415,1.849614623,42.1256108,23.39163647,23.536485
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,1,0.6832939367,0.2672451495,0.08420058131,1.151704379,1.05158081,1.897642959,42.27392076,23.54938889,23.4815999
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,2,0.7117317805,0.2734949285,0.0867654111,1.184184159,1.093074469,1.961536918,43.49915847,24.74259215,24.38173816
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,3,0.7328332608,0.2745313447,0.08933521028,1.200245097,1.108255107,2.003501904,44.65857043,25.1871571,25.54993733
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,4,0.7053631728,0.2742835892,0.08742426593,1.159406554,1.082837614,1.997545888,44.46089233,24.52322618,24.30864152
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,5,0.7108941631,0.2734160791,0.08674634189,1.175183428,1.092808268,2.009899565,45.37238932,24.63936885,24.97872533
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,6,0.7042084372,0.2749913052,0.08651465684,1.191058208,1.086855188,1.960815502,42.83261475,24.48108304,24.3624956
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,7,0.6977628492,0.2707624378,0.0835640189,1.144747695,1.059323837,1.938516049,44.03116734,24.21555125,24.16658255
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,8,0.7252877364,0.2739222265,0.08818631586,1.200197476,1.095305367,1.973064326,44.53354849,24.98462742,25.16157351
1050091,MLeipzig,C17,H1-hESC,M32,H4K20me1,9,0.6761777106,0.2671925041,0.08187296118,1.125204954,1.03227534,1.936814105,40.31671568,22.72235686,23.02848946
1060091,noml,C17,H1-hESC,M32,H4K20me1,0,0.5760115398,0.3330298324,0.1747226571,1.069486736,0.8390518305,1.683982929,16.65714376,18.84561585,14.62103208
1060091,noml,C17,H1-hESC,M32,H4K20me1,1,0.602407072,0.3296320282,0.1756040987,1.097982966,0.88492962,1.76631882,23.37187649,19.31366162,16.6993641
1060091,noml,C17,H1-hESC,M32,H4K20me1,2,0.629359939,0.3371324582,0.1826332366,1.132377962,0.9239159686,1.851166096,24.19957031,20.35059678,17.41944565
1060091,noml,C17,H1-hESC,M32,H4K20me1,3,0.6420946605,0.3366370973,0.1851664167,1.131614975,0.927918441,1.851725324,23.77526786,20.56881937,17.62161994
1060091,noml,C17,H1-hESC,M32,H4K20me1,4,0.6208942633,0.3353999635,0.1797192939,1.104085914,0.9127944675,1.826405907,24.03481486,20.078119,17.18441904
1060091,noml,C17,H1-hESC,M32,H4K20me1,5,0.6144112081,0.3372332569,0.1794105637,1.11286423,0.9033359323,1.8335682,23.63786859,20.0034759,16.92345684
1060091,noml,C17,H1-hESC,M32,H4K20me1,6,0.6141180285,0.3364407149,0.1787137896,1.120347915,0.906646087,1.788598331,23.68804207,20.01469606,16.87005942
1060091,noml,C17,H1-hESC,M32,H4K20me1,7,0.6081484639,0.3336555015,0.1789827712,1.090453321,0.8835611778,1.775629217,23.6797875,19.85326554,16.16719873
1060091,noml,C17,H1-hESC,M32,H4K20me1,8,0.6316626539,0.3354067813,0.1832625985,1.129573505,0.9127636841,1.800997417,23.69030778,20.40322788,17.23017085
1060091,noml,C17,H1-hESC,M32,H4K20me1,9,0.5933259231,0.3306540656,0.1741281258,1.079494575,0.8646436852,1.746531231,23.00273546,18.79274631,16.12589987
1000036,BrokenNodes,C18,H9,M21,H3K4me2,0,3.890512379,0.7241698796,0.1005014654,43.14739449,6.197205802,29.97686067,557.1340532,249.7198506,342.9370254
1000036,BrokenNodes,C18,H9,M21,H3K4me2,1,3.905101847,0.7242644258,0.1020301004,43.53844428,6.258023906,31.4327677,561.995174,250.8479243,344.5721955
1000036,BrokenNodes,C18,H9,M21,H3K4me2,2,4.141951129,0.7261072866,0.1031121566,44.91796832,6.624221773,32.13090104,578.0886129,264.2676888,364.5843226
1000036,BrokenNodes,C18,H9,M21,H3K4me2,3,4.317694999,0.7276072279,0.1049239246,45.75838718,6.763396931,32.70888018,581.7137426,274.1042002,378.4480363
1000036,BrokenNodes,C18,H9,M21,H3K4me2,4,4.086948685,0.7262475991,0.1021851695,44.95257942,6.530693162,32.4461827,576.6797835,261.8110471,360.1741067
1000036,BrokenNodes,C18,H9,M21,H3K4me2,5,4.094438605,0.7261806105,0.1021088515,44.6243081,6.562752139,32.18332952,577.3594673,262.3077244,361.2692916
1000036,BrokenNodes,C18,H9,M21,H3K4me2,6,4.162834542,0.7287455405,0.103083057,45.44301945,6.677504615,32.40679048,575.7010931,266.1698851,366.3170432
1000036,BrokenNodes,C18,H9,M21,H3K4me2,7,4.110462286,0.7262193899,0.1013329159,45.74352406,6.535355819,32.27115832,571.3811968,262.8667901,361.7022836
1000036,BrokenNodes,C18,H9,M21,H3K4me2,8,4.178528481,0.7288610436,0.1034731085,45.62035086,6.563849299,31.91448447,572.834442,267.0424894,367.5996119
1000036,BrokenNodes,C18,H9,M21,H3K4me2,9,3.913236296,0.7251114383,0.1010953611,44.3957815,6.189870817,31.22844857,557.9892758,251.343642,344.6428829
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,0,4.907588784,0.6879506779,0.07636918787,53.05565559,7.834570828,37.54160053,677.8648524,297.1135131,426.8402261
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,1,4.947092551,0.6876476839,0.07652747906,53.76362471,7.941792145,39.67335265,686.3674946,299.4818545,430.8331725
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,2,5.224085496,0.6903271151,0.07820896739,55.22993819,8.36991841,40.48659073,703.9571009,314.5490945,453.8224803
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,3,5.453537425,0.6922003816,0.07991388372,56.30592612,8.556982539,41.24649928,708.5265387,326.5967847,471.2684757
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,4,5.15171441,0.690738678,0.07657037447,55.26464919,8.243994842,40.88068932,701.4908341,311.5715198,448.0731007
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,5,5.175830179,0.6904107906,0.07651203252,54.94212192,8.312720544,40.63200557,704.4164831,312.8913943,450.7411527
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,6,5.254589287,0.6931873346,0.07754901096,55.90421942,8.445770163,40.89193779,701.3271356,316.9271586,456.1793298
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,7,5.191905757,0.6902148985,0.07785866835,56.30511333,8.270707982,40.69402193,696.0888971,313.1650803,450.7198303
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,8,5.282674153,0.6927662034,0.07834066522,56.13062873,8.316079746,40.27484388,697.7630759,318.2515012,458.1996477
1010084,ENCODE_DCC_Imputes,C18,H9,M21,H3K4me2,9,4.953388569,0.688350723,0.0767593907,54.6784376,7.853612632,39.44762534,680.1116592,299.6214894,430.3779545
1020084,Hongyang_Li_and_Yuanfang_Guan,C18,H9,M21,H3K4me2,0,4.907588802,0.6879506775,0.07636917243,53.05565578,7.834570862,37.5416007,677.8648548,297.1135144,426.8402279
1020084,Hongyang_Li_and_Yuanfang_Guan,C18,H9,M21,H3K4me2,1,4.947092569,0.6876476835,0.07652746172,53.76362489,7.941792175,39.67335276,686.3674966,299.4818557,430.8331742
1020084,Hongyang_Li_and_Yuanfang_Guan,C18,H9,M21,H3K4me2,2,5.224085516,0.6903271148,0.07820895299,55.22993837,8.369918444,40.4865909,703.9571032,314.5490958,453.8224821
